date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:52:12	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:12%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/gridtile_3x3.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/gridtile_3x3.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:12	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:13%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/gridtile_3x3_white.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:13	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:13%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/boxed_bgtile.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/boxed_bgtile.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:13	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:13%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/navigdots_bgtile.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/navigdots_bgtile.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:13	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:13%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/bullet.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/bullet.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:14	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:14%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/bullets.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/bullets.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:14	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:14%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/bullets2.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/bullets2.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:14	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:14%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/bullet_boxed.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/bullet_boxed.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:15	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:15%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/navigdots.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/navigdots.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:15	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:15%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/large_left.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/large_left.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:15	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:15%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/large_right.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/large_right.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:16	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:16%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/small_left.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/small_left.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:16	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:16%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/small_right.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/small_right.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:16	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:16%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/arrow_left.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/arrow_left.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:16	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:16%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/arrow_right.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/arrow_right.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:17	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:17%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/small_left_boxed.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/small_left_boxed.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:17	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:17%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/small_right_boxed.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/small_right_boxed.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:17	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:17%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/arrowleft.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/arrowleft.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:18	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:18%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/arrowright.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/arrowright.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:18	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:18%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/arrow_left2.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/arrow_left2.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:18	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:18%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/arrow_right2.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/arrow_right2.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:19	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:19%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/icon.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/icon.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:19	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:19%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/coloredbg.png	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/coloredbg.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:19	2530/2530	---M--	200	added ('OK')	image/gif	date:Wed,%2002%20Sep%202020%2007:08:09%20GMT	https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/loader.gif	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/loader.gif	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/themepunch.revolution.css)
18:52:20	1362/1362	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Aug%202020%2010:17:56%20GMT	http://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/fancybox_sprite.png?11362475913723543440	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/fancybox_sprite0d9a.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/jquery.fancybox.scss.css)
18:52:20	6567/6567	---M--	200	added ('OK')	image/gif	date:Mon,%2028%20Sep%202020%2008:45:09%20GMT	http://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/fancybox_loading.gif?11362475913723543440	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/fancybox_loading0d9a.gif	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/jquery.fancybox.scss.css)
18:52:20	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:20%20GMT	http://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/blank.gif?11362475913723543440	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/blank0d9a.gif	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/jquery.fancybox.scss.css)
18:52:21	1606/1606	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Oct%202020%2011:52:20%20GMT	http://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/fancybox_sprite@2x.png?11362475913723543440	C:/My%20Web%20Sites/web/cdn.shopify.com/s/files/1/2487/3424/t/3/assets/fancybox_sprite@2x0d9a.png	(from https://cdn.shopify.com/s/files/1/2487/3424/t/3/assets/jquery.fancybox.scss.css)
18:52:23	117305/117305	---M--	200	added ('OK')	text/css	etag:%221ca39-58a218779ce70%22	http://demo.themeforshop.com/html_fastfood/assets/stylesheets/bootstrap.min.css	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/stylesheets/bootstrap.min.css	(from http://demo.themeforshop.com/html_fastfood/collections.html)
18:52:23	31000/31000	---M--	200	added ('OK')	text/css	etag:%227918-58a218779fd50%22	http://demo.themeforshop.com/html_fastfood/assets/stylesheets/font-awesome.min.css	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/stylesheets/font-awesome.min.css	(from http://demo.themeforshop.com/html_fastfood/collections.html)
18:52:25	7354/7354	---M--	200	added ('OK')	text/css	etag:%221cba-58a21877a14c0%22	http://demo.themeforshop.com/html_fastfood/assets/stylesheets/icon-font.min.css	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/stylesheets/icon-font.min.css	(from http://demo.themeforshop.com/html_fastfood/collections.html)
18:52:26	6236/6236	---M--	200	added ('OK')	text/css	etag:%22185c-58a218779c2b8%22	http://demo.themeforshop.com/html_fastfood/assets/stylesheets/social-buttons.css	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/stylesheets/social-buttons.css	(from http://demo.themeforshop.com/html_fastfood/collections.html)
18:52:26	1584/1584	---M--	200	added ('OK')	text/css	etag:%22630-58a21877b2a18%22	http://demo.themeforshop.com/html_fastfood/assets/stylesheets/owl.carousel.min.css	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/stylesheets/owl.carousel.min.css	(from http://demo.themeforshop.com/html_fastfood/collections.html)
18:52:27	17386/17386	---M--	200	added ('OK')	text/css	etag:%2243ea-58a21877a0cf0%22	http://demo.themeforshop.com/html_fastfood/assets/stylesheets/spr.css	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/stylesheets/spr.css	(from http://demo.themeforshop.com/html_fastfood/collections.html)
18:52:27	1444/1444	---M--	200	added ('OK')	text/css	etag:%225a4-58a218779b700%22	http://demo.themeforshop.com/html_fastfood/assets/stylesheets/slideshow-fade.css	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/stylesheets/slideshow-fade.css	(from http://demo.themeforshop.com/html_fastfood/collections.html)
18:52:28	72914/72914	---M--	200	added ('OK')	text/css	etag:%2211cd2-58a21877a5340%22	http://demo.themeforshop.com/html_fastfood/assets/stylesheets/cs.animate.css	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/stylesheets/cs.animate.css	(from http://demo.themeforshop.com/html_fastfood/collections.html)
18:52:30	65311/65311	---M--	200	added ('OK')	text/css	etag:%22ff1f-58a218779f580%22	http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css	(from http://demo.themeforshop.com/html_fastfood/collections.html)
18:52:31	4718/4718	---M--	200	added ('OK')	text/css	etag:%22126e-58a218779af30%22	http://demo.themeforshop.com/html_fastfood/assets/stylesheets/jquery.fancybox.css	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/stylesheets/jquery.fancybox.css	(from http://demo.themeforshop.com/html_fastfood/collections.html)
18:52:33	175/175	---M--	200	added ('OK')	image/png	etag:%22af-58a21877edf50%22	http://demo.themeforshop.com/html_fastfood/assets/images/green.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/green.png	(from http://demo.themeforshop.com/html_fastfood/collections.html)
18:52:34	2821/2821	---M--	200	added ('OK')	image/png	etag:%22b05-58a21877b4570%22	http://demo.themeforshop.com/html_fastfood/assets/images/brown.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/brown.png	(from http://demo.themeforshop.com/html_fastfood/collections.html)
18:52:34	240/240	---M--	200	added ('OK')	image/png	etag:%22f0-58a21877bbaa0%22	http://demo.themeforshop.com/html_fastfood/assets/images/silver.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/silver.png	(from http://demo.themeforshop.com/html_fastfood/collections.html)
18:52:34	83485/83485	---M--	200	added ('OK')	image/jpeg	etag:%221461d-58a21877bf538%22	http://demo.themeforshop.com/html_fastfood/assets/images/collections_banner_top.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/collections_banner_top.jpg	(from http://demo.themeforshop.com/html_fastfood/collections.html)
18:52:35	212/212	---M--	200	added ('OK')	image/png	etag:%22d4-58a21877c89a8%22	http://demo.themeforshop.com/html_fastfood/assets/images/gray.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/gray.png	(from http://demo.themeforshop.com/html_fastfood/collections.html)
18:52:35	175/175	---M--	200	added ('OK')	image/png	etag:%22af-58a21877d50e0%22	http://demo.themeforshop.com/html_fastfood/assets/images/purple.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/purple.png	(from http://demo.themeforshop.com/html_fastfood/collections.html)
18:52:36	240/240	---M--	200	added ('OK')	image/png	etag:%22f0-58a21877f44e0%22	http://demo.themeforshop.com/html_fastfood/assets/images/orange.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/orange.png	(from http://demo.themeforshop.com/html_fastfood/collections.html)
18:52:37	26155/26155	---M--	200	added ('OK')	image/jpeg	etag:%22662b-58a21877b7450%22	http://demo.themeforshop.com/html_fastfood/assets/images/collections_banner.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/collections_banner.jpg	(from http://demo.themeforshop.com/html_fastfood/collections.html)
18:52:37	8228/8228	---M--	200	added ('OK')	application/javascript	etag:%222024-58a218778f3b0%22	http://demo.themeforshop.com/html_fastfood/assets/javascripts/jquery.gmap.min.js	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/javascripts/jquery.gmap.min.js	(from http://demo.themeforshop.com/html_fastfood/contact.html)
18:52:38	222/222	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:52:22%20GMT	http://demo.themeforshop.com/html_fastfood/blogs.html	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/blogs.html	(from http://demo.themeforshop.com/html_fastfood/blog.html)
18:52:41	54434/54434	---M--	200	added ('OK')	image/jpeg	etag:%22d4a2-58a21877c7620%22	http://demo.themeforshop.com/html_fastfood/assets/images/blog-05.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/blog-05.jpg	(from http://demo.themeforshop.com/html_fastfood/blog.html)
18:52:47	37926/37926	---M--	200	added ('OK')	image/jpeg	etag:%229426-58a21877c2030%22	http://demo.themeforshop.com/html_fastfood/assets/images/blog-08.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/blog-08.jpg	(from http://demo.themeforshop.com/html_fastfood/blog.html)
18:52:47	50438/50438	---M--	200	added ('OK')	image/jpeg	etag:%22c506-58a21877c4b28%22	http://demo.themeforshop.com/html_fastfood/assets/images/blog-07.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/blog-07.jpg	(from http://demo.themeforshop.com/html_fastfood/blog.html)
18:52:49	74338/74338	---M--	200	added ('OK')	image/jpeg	etag:%2212262-58a21877d7020%22	http://demo.themeforshop.com/html_fastfood/assets/images/blog-06.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/blog-06.jpg	(from http://demo.themeforshop.com/html_fastfood/blog.html)
18:52:53	39847/39847	---M--	200	added ('OK')	image/jpeg	etag:%229ba7-58a21877c5eb0%22	http://demo.themeforshop.com/html_fastfood/assets/images/blog-09.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/blog-09.jpg	(from http://demo.themeforshop.com/html_fastfood/blog.html)
18:52:54	81511/81511	---M--	200	added ('OK')	image/jpeg	etag:%2213e67-58a21877e4ae0%22	http://demo.themeforshop.com/html_fastfood/assets/images/blog-02.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/blog-02.jpg	(from http://demo.themeforshop.com/html_fastfood/blog.html)
18:52:55	47304/47304	---M--	200	added ('OK')	image/png	etag:%22b8c8-58a21877b8008%22	http://demo.themeforshop.com/html_fastfood/assets/images/blog_banner.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/blog_banner.png	(from http://demo.themeforshop.com/html_fastfood/blog.html)
18:53:02	47650/47650	---M--	200	added ('OK')	image/jpeg	etag:%22ba22-58a21877be598%22	http://demo.themeforshop.com/html_fastfood/assets/images/about_avatar_2.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/about_avatar_2.jpg	(from http://demo.themeforshop.com/html_fastfood/about-us.html)
18:53:02	43776/43776	---M--	200	added ('OK')	image/jpeg	etag:%22ab00-58a21877c3b88%22	http://demo.themeforshop.com/html_fastfood/assets/images/about_avatar_3.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/about_avatar_3.jpg	(from http://demo.themeforshop.com/html_fastfood/about-us.html)
18:53:05	76844/76844	---M--	200	added ('OK')	image/jpeg	etag:%2212c2c-58a21877e8960%22	http://demo.themeforshop.com/html_fastfood/assets/images/about_avatar_1.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/about_avatar_1.jpg	(from http://demo.themeforshop.com/html_fastfood/about-us.html)
18:53:09	129553/129553	---M--	200	added ('OK')	image/jpeg	etag:%221fa11-58a21877d2db8%22	http://demo.themeforshop.com/html_fastfood/assets/images/about_banner.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/about_banner.jpg	(from http://demo.themeforshop.com/html_fastfood/about-us.html)
18:53:18	92237/92237	---M--	200	added ('OK')	image/jpeg	etag:%221684d-58a21877e9ce8%22	http://demo.themeforshop.com/html_fastfood/assets/images/lookbook_2.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/lookbook_2.jpg	(from http://demo.themeforshop.com/html_fastfood/lookbook.html)
18:53:21	117899/117899	---M--	200	added ('OK')	image/jpeg	etag:%221cc8b-58a21877ebc28%22	http://demo.themeforshop.com/html_fastfood/assets/images/lookbook_1.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/lookbook_1.jpg	(from http://demo.themeforshop.com/html_fastfood/lookbook.html)
18:53:25	120200/120200	---M--	200	added ('OK')	image/jpeg	etag:%221d588-58a21877f3928%22	http://demo.themeforshop.com/html_fastfood/assets/images/lookbook_3.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/lookbook_3.jpg	(from http://demo.themeforshop.com/html_fastfood/lookbook.html)
18:53:25	97823/97823	---M--	200	added ('OK')	image/jpeg	etag:%2217e1f-58a21877d8f60%22	http://demo.themeforshop.com/html_fastfood/assets/images/lookbook_4.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/lookbook_4.jpg	(from http://demo.themeforshop.com/html_fastfood/lookbook.html)
18:53:27	12862/12862	---M--	200	added ('OK')	image/jpeg	etag:%22323e-58a21877b9b60%22	http://demo.themeforshop.com/html_fastfood/assets/images/collections_1.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/collections_1.jpg	(from http://demo.themeforshop.com/html_fastfood/collections-all.html)
18:53:29	17509/17509	---M--	200	added ('OK')	image/jpeg	etag:%224465-58a21877f0a48%22	http://demo.themeforshop.com/html_fastfood/assets/images/collections_2.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/collections_2.jpg	(from http://demo.themeforshop.com/html_fastfood/collections-all.html)
18:53:32	23402/23402	---M--	200	added ('OK')	image/jpeg	etag:%225b6a-58a21877ea8a0%22	http://demo.themeforshop.com/html_fastfood/assets/images/collections_3.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/collections_3.jpg	(from http://demo.themeforshop.com/html_fastfood/collections-all.html)
18:53:32	16125/16125	---M--	200	added ('OK')	image/jpeg	etag:%223efd-58a21877f5480%22	http://demo.themeforshop.com/html_fastfood/assets/images/collections_4.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/collections_4.jpg	(from http://demo.themeforshop.com/html_fastfood/collections-all.html)
18:53:36	19978/19978	---M--	200	added ('OK')	image/jpeg	etag:%224e0a-58a21877c6680%22	http://demo.themeforshop.com/html_fastfood/assets/images/collections_5.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/collections_5.jpg	(from http://demo.themeforshop.com/html_fastfood/collections-all.html)
18:53:36	99011/99011	---M--	200	added ('OK')	image/jpeg	etag:%22182c3-58a21877bb6b8%22	http://demo.themeforshop.com/html_fastfood/assets/images/lookbook_6.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/lookbook_6.jpg	(from http://demo.themeforshop.com/html_fastfood/lookbook.html)
18:53:36	637/637	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2002%20Oct%202020%2011:53:36%20GMT	http://pinterest.com/pin/create/button/?url=https://cs-fastfood.myshopify.com/products/extra-crispy-1&media=http://cdn.shopify.com/s/files/1/2487/3424/products/13_1024x1024.jpg?v=1508991313&description=Extra%20Crispy	C:/My%20Web%20Sites/web/pinterest.com/pin/create/button/indexb5c7.html	(from http://demo.themeforshop.com/html_fastfood/product.html)
18:53:36	22657/22657	---M--	200	added ('OK')	image/jpeg	etag:%225881-58a21877d7fc0%22	http://demo.themeforshop.com/html_fastfood/assets/images/collections_6.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/collections_6.jpg	(from http://demo.themeforshop.com/html_fastfood/collections-all.html)
18:53:36	125416/125416	---M--	200	added ('OK')	image/jpeg	etag:%221e9e8-58a21877dc9f8%22	http://demo.themeforshop.com/html_fastfood/assets/images/lookbook_5.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/lookbook_5.jpg	(from http://demo.themeforshop.com/html_fastfood/lookbook.html)
18:53:36	225/225	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:21%20GMT	http://demo.themeforshop.com/html_fastfood/products.html	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/products.ce.delayed	(from http://demo.themeforshop.com/html_fastfood/product.html)
18:53:37	561/561	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2002%20Oct%202020%2011:53:37%20GMT	http://pinterest.com/pin/create/button/?url=https://cs-fastfood.myshopify.com&media=http://cdn.shopify.com/s/files/1/2487/3424/articles/37_1024x1024.jpg?v=1509072491&description=	C:/My%20Web%20Sites/web/pinterest.com/pin/create/button/index1a2a.html	(from http://demo.themeforshop.com/html_fastfood/article.html)
18:53:37	225/225	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:22%20GMT	http://demo.themeforshop.com/html_fastfood/jin@gmail.com	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/jin@gmail.cf.delayed	(from http://demo.themeforshop.com/html_fastfood/account.html)
18:53:38	100459/100459	---M-Z	200	added ('OK')	text/html	etag:%221886b-58a21877fcd98-gzip%22	http://demo.themeforshop.com/html_fastfood/addresses.html	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/addresses.html	(from http://demo.themeforshop.com/html_fastfood/account.html)
18:53:38	8201/8201	---M--	200	added ('OK')	image/jpeg	etag:%222009-58a21877b64b0%22	http://demo.themeforshop.com/html_fastfood/assets/images/account_banner_1.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/account_banner_1.jpg	(from http://demo.themeforshop.com/html_fastfood/account.html)
